"","codigo_ocorrencia","ocorrencia_classificacao","ocorrencia_tipo","ocorrencia_tipo_categoria","ocorrencia_tipo_icao","ocorrencia_latitude","ocorrencia_longitude","ocorrencia_cidade","ocorrencia_uf","ocorrencia_aerodromo","ocorrencia_dia","ocorrencia_horario","total_recomendacoes","total_aeronaves_envolvidas","ocorrencia_saida_pista","aeronave_operador_categoria","aeronave_tipo_veiculo","aeronave_fabricante","aeronave_modelo","aeronave_tipo_icao","aeronave_motor_tipo","aeronave_motor_quantidade","aeronave_pmd","aeronave_pmd_categoria","aeronave_assentos","aeronave_ano_fabricacao","aeronave_pais_fabricante","aeronave_pais_registro","aeronave_registro_segmento","aeronave_fase_operacao","aeronave_tipo_operacao","aeronave_nivel_dano","total_fatalidades","fator_nome","fator_aspecto","fator_condicionante","fator_area"
"272","200903295427113","INCIDENTE","COLISÃO COM OBSTÁCULOS NO SOLO","COLISÃO NO SOLO","GCOL",-23.5674,-46.5704,"SÃO PAULO","SP","SBMT",2009-03-29,13:49:00,0,1,"NÃO","ESCOLA DE AVIAÇÃO","AVIÃO","CESSNA AIRCRAFT","152","C152","PISTÃO","MONOMOTOR","758","ATÉ 2250 KG",2,"1978","ESTADOS UNIDOS","BRASIL","INSTRUÇÃO","ESTACIONAMENTO","VOO DE INSTRUÇÃO","LEVE",0,NA,NA,NA,NA
"273","200903295990047","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",-12.8353,-44.61,"PARÁ DE MINAS","MG",NA,2009-03-29,15:12:00,2,1,"NÃO","AEROCLUBE","AVIÃO","CESSNA AIRCRAFT","150K","C150","PISTÃO","MONOMOTOR","726","ATÉ 2250 KG",2,"1970","ESTADOS UNIDOS","BRASIL","INSTRUÇÃO","MANOBRA","VOO DE INSTRUÇÃO","DESTRUÍDA",0,"INSTRUÇÃO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"274","200903295990047","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",-12.8353,-44.61,"PARÁ DE MINAS","MG",NA,2009-03-29,15:12:00,2,1,"NÃO","AEROCLUBE","AVIÃO","CESSNA AIRCRAFT","150K","C150","PISTÃO","MONOMOTOR","726","ATÉ 2250 KG",2,"1970","ESTADOS UNIDOS","BRASIL","INSTRUÇÃO","MANOBRA","VOO DE INSTRUÇÃO","DESTRUÍDA",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"275","200903295990047","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",-12.8353,-44.61,"PARÁ DE MINAS","MG",NA,2009-03-29,15:12:00,2,1,"NÃO","AEROCLUBE","AVIÃO","CESSNA AIRCRAFT","150K","C150","PISTÃO","MONOMOTOR","726","ATÉ 2250 KG",2,"1970","ESTADOS UNIDOS","BRASIL","INSTRUÇÃO","MANOBRA","VOO DE INSTRUÇÃO","DESTRUÍDA",0,"PLANEJAMENTO DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"276","200903295990047","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",-12.8353,-44.61,"PARÁ DE MINAS","MG",NA,2009-03-29,15:12:00,2,1,"NÃO","AEROCLUBE","AVIÃO","CESSNA AIRCRAFT","150K","C150","PISTÃO","MONOMOTOR","726","ATÉ 2250 KG",2,"1970","ESTADOS UNIDOS","BRASIL","INSTRUÇÃO","MANOBRA","VOO DE INSTRUÇÃO","DESTRUÍDA",0,"OUTRO FATOR",NA,NA,NA
"277","200903295990047","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",-12.8353,-44.61,"PARÁ DE MINAS","MG",NA,2009-03-29,15:12:00,2,1,"NÃO","AEROCLUBE","AVIÃO","CESSNA AIRCRAFT","150K","C150","PISTÃO","MONOMOTOR","726","ATÉ 2250 KG",2,"1970","ESTADOS UNIDOS","BRASIL","INSTRUÇÃO","MANOBRA","VOO DE INSTRUÇÃO","DESTRUÍDA",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"278","200903296033364","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-13.0148,-38.4881,"SALVADOR","BA","SBSV",2009-03-29,12:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","BOEING COMPANY","767-323","B763","JATO","BIMOTOR","186880","ACIMA DE 5700 KG",NA,"2003","ESTADOS UNIDOS","ESTADOS UNIDOS",NA,"OPERAÇÃO DE SOLO","INDETERMINADA","NENHUM",0,NA,NA,NA,NA
"279","200903297032238","INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-3.7238,-38.5899,"FORTALEZA","CE","SBFZ",2009-03-29,16:40:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",2,"1991","ARGENTINA","BRASIL","ESPECIALIZADA","POUSO","OPERAÇÃO ESPECIALIZADA","NENHUM",0,NA,NA,NA,NA
"280","200903298676536","INCIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-25.5377,-49.2001,"SÃO JOSÉ DOS PINHAIS","PR","SBCT",2009-03-29,18:30:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-232","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",184,"1997","FRANÇA","BRASIL","REGULAR","CORRIDA APÓS POUSO","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"281","200903309515167","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-4.3125,-56.1097,"ITAITUBA","PA",NA,2009-03-30,18:20:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","182P","C182","PISTÃO","MONOMOTOR","1338","ATÉ 2250 KG",4,"1973","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","SUBSTANCIAL",0,NA,NA,NA,NA
"282","200904012606504","INCIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-24.9538,-53.4597,"CASCAVEL","PR","SBCA",2009-04-01,10:33:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","EMBRAER","EMB-820C CARAJA","PAT4","TURBOÉLICE","BIMOTOR","3629","ENTRE 2250 E 5700 KG",8,"1988","BRASIL","BRASIL","TÁXI AÉREO","TÁXI","TÁXI AÉREO","NENHUM",0,NA,NA,NA,NA
"283","200904012889465","INCIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-23.4685,-46.5311,"GUARULHOS","SP","SBGR",2009-04-01,01:22:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-232","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",182,"2006","FRANÇA","BRASIL","REGULAR","CORRIDA APÓS POUSO","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"284","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"ATITUDE","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"285","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"ESTADO EMOCIONAL","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"286","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"COMUNICAÇÃO","ASPECTO PSICOLÓGICO","PSICOSSOCIAL","FATOR HUMANO"
"287","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"RELAÇÕES INTERPESSOAIS","ASPECTO PSICOLÓGICO","PSICOSSOCIAL","FATOR HUMANO"
"288","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"CAPACITAÇÃO E TREINAMENTO","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"289","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"ATENÇÃO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"290","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"CULTURA ORGANIZACIONAL","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"291","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"292","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"COORDENAÇÃO DE CABINE","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"293","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"INSTRUÇÃO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"294","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"295","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"PLANEJAMENTO DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"296","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"297","200904014993801","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-22.4831,-47.4864,"SOROCABA","SP","SDCO",2009-04-01,14:30:00,2,1,"SIM","AEROCLUBE","AVIÃO","CIA AERONAUTICA PAULISTA","CAP-4","PAUL","PISTÃO","MONOMOTOR","587","ATÉ 2250 KG",2,"1947","BRASIL","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"PROCESSOS ORGANIZACIONAIS","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"298","200904017587471","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-23.4685,-46.5311,"GUARULHOS","SP",NA,2009-04-01,20:25:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","BOEING COMPANY","777-32WER","B77W","JATO","BIMOTOR","346544","ACIMA DE 5700 KG",382,"2008","ESTADOS UNIDOS","BRASIL","REGULAR","OUTRA FASE","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"299","200904019568439","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-13.0148,-38.4881,"SALVADOR","BA","SBSV",2009-04-01,07:25:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-231","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",183,"1991","FRANÇA","BRASIL","REGULAR","POUSO","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"300","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"MOTIVAÇÃO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"301","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"PERCEPÇÃO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"302","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"MEMÓRIA","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"303","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"PROCESSO DECISÓRIO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"304","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"ATENÇÃO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"305","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"ESQUECIMENTO DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"306","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"307","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"MANUTENÇÃO DE AERONAVE","DESEMPENHO DO SER HUMANO","MANUTENÇÃO DA AERONAVE","FATOR OPERACIONAL"
"308","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"POUCA EXPERIÊNCIA DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"309","200904023761178","ACIDENTE","PANE SECA","COMBUSTÍVEL","FUEL",23.0486,-45.5319,"TAUBATÉ","SP",NA,2009-04-02,15:40:00,12,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-46-350P","PA46","PISTÃO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,"PROCESSOS ORGANIZACIONAIS","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"310","200904037528719","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-7.1494,-34.8734,"JOÃO PESSOA","PB","SBJP",2009-04-03,11:10:00,3,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-721D","P32R","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",7,"1982","BRASIL","BRASIL","TÁXI AÉREO","POUSO","TÁXI AÉREO","LEVE",0,"PLANEJAMENTO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"311","200904037528719","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-7.1494,-34.8734,"JOÃO PESSOA","PB","SBJP",2009-04-03,11:10:00,3,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-721D","P32R","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",7,"1982","BRASIL","BRASIL","TÁXI AÉREO","POUSO","TÁXI AÉREO","LEVE",0,"PLANEJAMENTO DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"312","200904037528719","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-7.1494,-34.8734,"JOÃO PESSOA","PB","SBJP",2009-04-03,11:10:00,3,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-721D","P32R","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",7,"1982","BRASIL","BRASIL","TÁXI AÉREO","POUSO","TÁXI AÉREO","LEVE",0,"POUCA EXPERIÊNCIA DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"313","200904037528719","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-7.1494,-34.8734,"JOÃO PESSOA","PB","SBJP",2009-04-03,11:10:00,3,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-721D","P32R","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",7,"1982","BRASIL","BRASIL","TÁXI AÉREO","POUSO","TÁXI AÉREO","LEVE",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"314","200904037528719","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-7.1494,-34.8734,"JOÃO PESSOA","PB","SBJP",2009-04-03,11:10:00,3,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-721D","P32R","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",7,"1982","BRASIL","BRASIL","TÁXI AÉREO","POUSO","TÁXI AÉREO","LEVE",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"315","200904038526183","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-23.4685,-46.5311,"GUARULHOS","SP","SBGR",2009-04-03,18:10:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-232","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",184,"2000","FRANÇA","BRASIL","REGULAR","INDETERMINADA","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"316","200904048654807","INCIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-22.3687,-41.7751,"MACAÉ","RJ",NA,2009-04-04,14:02:00,1,1,"NÃO","OPERADOR DE AERONAVE","HELICÓPTERO","BELL HELICOPTER","222","B222","TURBOEIXO","BIMOTOR","3561","ENTRE 2250 E 5700 KG",7,"1981","FRANÇA","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","NENHUM",0,"MANUTENÇÃO DE AERONAVE","DESEMPENHO DO SER HUMANO","MANUTENÇÃO DA AERONAVE","FATOR OPERACIONAL"
"317","200904048654807","INCIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-22.3687,-41.7751,"MACAÉ","RJ",NA,2009-04-04,14:02:00,1,1,"NÃO","OPERADOR DE AERONAVE","HELICÓPTERO","BELL HELICOPTER","222","B222","TURBOEIXO","BIMOTOR","3561","ENTRE 2250 E 5700 KG",7,"1981","FRANÇA","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","NENHUM",0,"PROJETO","ASPECTO DO PROJETO",NA,"FATOR MATERIAL"
